case_id,event_position,activity_name,timestamp,user,label,anomaly_type,anomaly_description
2,14,Activity B,,Pam,anomalous,Early,"{'shift_from': 9, 'shift_to': 3, 'size': 1}"
2,15,■,,■,anomalous,Early,"{'shift_from': 9, 'shift_to': 3, 'size': 1}"
3,0,▶,,▶,anomalous,Rework,"{'size': 2, 'start': 10, 'inserted': [{'name': 'Activity Q', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherlene'}}, {'name': 'Activity R', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jimmy'}}]}"
3,1,Activity A,,Sherlene,anomalous,Rework,"{'size': 2, 'start': 10, 'inserted': [{'name': 'Activity Q', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherlene'}}, {'name': 'Activity R', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jimmy'}}]}"
3,2,Activity AQ,,Earl,anomalous,Rework,"{'size': 2, 'start': 10, 'inserted': [{'name': 'Activity Q', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherlene'}}, {'name': 'Activity R', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jimmy'}}]}"
3,3,Activity AR,,Deloras,anomalous,Rework,"{'size': 2, 'start': 10, 'inserted': [{'name': 'Activity Q', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherlene'}}, {'name': 'Activity R', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jimmy'}}]}"
3,4,Activity Q,,Sherlene,anomalous,Rework,"{'size': 2, 'start': 10, 'inserted': [{'name': 'Activity Q', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherlene'}}, {'name': 'Activity R', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jimmy'}}]}"
3,5,Activity R,,Jimmy,anomalous,Rework,"{'size': 2, 'start': 10, 'inserted': [{'name': 'Activity Q', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherlene'}}, {'name': 'Activity R', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jimmy'}}]}"
3,6,Activity S,,Hoyt,anomalous,Rework,"{'size': 2, 'start': 10, 'inserted': [{'name': 'Activity Q', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherlene'}}, {'name': 'Activity R', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jimmy'}}]}"
3,7,Activity T,,Alpha,anomalous,Rework,"{'size': 2, 'start': 10, 'inserted': [{'name': 'Activity Q', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherlene'}}, {'name': 'Activity R', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jimmy'}}]}"
3,8,Activity U,,Elisha,anomalous,Rework,"{'size': 2, 'start': 10, 'inserted': [{'name': 'Activity Q', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherlene'}}, {'name': 'Activity R', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jimmy'}}]}"
3,9,Activity V,,James,anomalous,Rework,"{'size': 2, 'start': 10, 'inserted': [{'name': 'Activity Q', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherlene'}}, {'name': 'Activity R', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jimmy'}}]}"
3,10,Activity Y,,Deloras,anomalous,Rework,"{'size': 2, 'start': 10, 'inserted': [{'name': 'Activity Q', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherlene'}}, {'name': 'Activity R', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jimmy'}}]}"
3,11,Activity Q,,Sherlene,anomalous,Rework,"{'size': 2, 'start': 10, 'inserted': [{'name': 'Activity Q', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherlene'}}, {'name': 'Activity R', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jimmy'}}]}"
3,12,Activity R,,Jimmy,anomalous,Rework,"{'size': 2, 'start': 10, 'inserted': [{'name': 'Activity Q', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherlene'}}, {'name': 'Activity R', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jimmy'}}]}"
3,13,Activity W,,Elisha,anomalous,Rework,"{'size': 2, 'start': 10, 'inserted': [{'name': 'Activity Q', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherlene'}}, {'name': 'Activity R', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jimmy'}}]}"
3,14,Activity B,,Clayton,anomalous,Rework,"{'size': 2, 'start': 10, 'inserted': [{'name': 'Activity Q', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherlene'}}, {'name': 'Activity R', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jimmy'}}]}"
3,15,■,,■,anomalous,Rework,"{'size': 2, 'start': 10, 'inserted': [{'name': 'Activity Q', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherlene'}}, {'name': 'Activity R', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jimmy'}}]}"
4,0,▶,,▶,anomalous,Late,"{'shift_from': 1, 'shift_to': 6, 'size': 1}"
4,1,Activity A,,Sherlene,anomalous,Late,"{'shift_from': 1, 'shift_to': 6, 'size': 1}"
4,2,Activity AR,,Rossie,anomalous,Late,"{'shift_from': 1, 'shift_to': 6, 'size': 1}"
4,3,Activity C,,Michaele,anomalous,Late,"{'shift_from': 1, 'shift_to': 6, 'size': 1}"
4,4,Activity D,,Hassie,anomalous,Late,"{'shift_from': 1, 'shift_to': 6, 'size': 1}"
4,5,Activity E,,Roseanne,anomalous,Late,"{'shift_from': 1, 'shift_to': 6, 'size': 1}"
4,6,Activity H,,Shandi,anomalous,Late,"{'shift_from': 1, 'shift_to': 6, 'size': 1}"
4,7,Activity AQ,,Doretta,anomalous,Late,"{'shift_from': 1, 'shift_to': 6, 'size': 1}"
4,8,Activity F,,Elisha,anomalous,Late,"{'shift_from': 1, 'shift_to': 6, 'size': 1}"
4,9,Activity I,,Ling,anomalous,Late,"{'shift_from': 1, 'shift_to': 6, 'size': 1}"
4,10,Activity O,,Rossie,anomalous,Late,"{'shift_from': 1, 'shift_to': 6, 'size': 1}"
4,11,Activity P,,Jamika,anomalous,Late,"{'shift_from': 1, 'shift_to': 6, 'size': 1}"
4,12,Activity J,,Lucy,anomalous,Late,"{'shift_from': 1, 'shift_to': 6, 'size': 1}"
4,13,Activity B,,Iluminada,anomalous,Late,"{'shift_from': 1, 'shift_to': 6, 'size': 1}"
4,14,■,,■,anomalous,Late,"{'shift_from': 1, 'shift_to': 6, 'size': 1}"
5,0,▶,,▶,anomalous,Late,"{'shift_from': 3, 'shift_to': 8, 'size': 1}"
5,1,Activity A,,Sherlene,anomalous,Late,"{'shift_from': 3, 'shift_to': 8, 'size': 1}"
5,2,Activity AQ,,Doretta,anomalous,Late,"{'shift_from': 3, 'shift_to': 8, 'size': 1}"
5,3,Activity AR,,Deloras,anomalous,Late,"{'shift_from': 3, 'shift_to': 8, 'size': 1}"
5,4,Activity R,,Jimmy,anomalous,Late,"{'shift_from': 3, 'shift_to': 8, 'size': 1}"
5,5,Activity S,,Hoyt,anomalous,Late,"{'shift_from': 3, 'shift_to': 8, 'size': 1}"
5,6,Activity T,,Alpha,anomalous,Late,"{'shift_from': 3, 'shift_to': 8, 'size': 1}"
5,7,Activity U,,Velda,anomalous,Late,"{'shift_from': 3, 'shift_to': 8, 'size': 1}"
5,8,Activity V,,James,anomalous,Late,"{'shift_from': 3, 'shift_to': 8, 'size': 1}"
5,9,Activity Q,,Sherlene,anomalous,Late,"{'shift_from': 3, 'shift_to': 8, 'size': 1}"
5,10,Activity Y,,Earl,anomalous,Late,"{'shift_from': 3, 'shift_to': 8, 'size': 1}"
5,11,Activity W,,Johnny,anomalous,Late,"{'shift_from': 3, 'shift_to': 8, 'size': 1}"
5,12,Activity B,,Maryellen,anomalous,Late,"{'shift_from': 3, 'shift_to': 8, 'size': 1}"
5,13,■,,■,anomalous,Late,"{'shift_from': 3, 'shift_to': 8, 'size': 1}"
6,0,▶,,▶,anomalous,Insert,{'indices': [10]}
6,1,Activity A,,Sherlene,anomalous,Insert,{'indices': [10]}
6,2,Activity AQ,,Earl,anomalous,Insert,{'indices': [10]}
6,3,Activity AR,,Deloras,anomalous,Insert,{'indices': [10]}
6,4,Activity Q,,Sherlene,anomalous,Insert,{'indices': [10]}
6,5,Activity R,,Jimmy,anomalous,Insert,{'indices': [10]}
6,6,Activity S,,Ling,anomalous,Insert,{'indices': [10]}
6,7,Activity T,,Alpha,anomalous,Insert,{'indices': [10]}
6,8,Activity U,,Velda,anomalous,Insert,{'indices': [10]}
6,9,Activity V,,Sharee,anomalous,Insert,{'indices': [10]}
6,10,Activity AA,,Sandra,anomalous,Insert,{'indices': [10]}
6,11,Random activity 18,,Random user 66,anomalous,Insert,{'indices': [10]}
6,12,Activity W,,Joe,anomalous,Insert,{'indices': [10]}
6,13,Activity B,,Roseanne,anomalous,Insert,{'indices': [10]}
6,14,■,,■,anomalous,Insert,{'indices': [10]}
7,0,▶,,▶,anomalous,Insert,{'indices': [8]}
7,1,Activity A,,Sherlene,anomalous,Insert,{'indices': [8]}
7,2,Activity AQ,,Doretta,anomalous,Insert,{'indices': [8]}
7,3,Activity AR,,Hugo,anomalous,Insert,{'indices': [8]}
7,4,Activity AB,,Hoyt,anomalous,Insert,{'indices': [8]}
7,5,Activity AF,,Sonia,anomalous,Insert,{'indices': [8]}
7,6,Activity AC,,Ronald,anomalous,Insert,{'indices': [8]}
7,7,Activity AG,,Brian,anomalous,Insert,{'indices': [8]}
7,8,Activity AJ,,Lucy,anomalous,Insert,{'indices': [8]}
7,9,Random activity 32,,Random user 67,anomalous,Insert,{'indices': [8]}
7,10,Activity AH,,Ryan,anomalous,Insert,{'indices': [8]}
7,11,Activity AL,,James,anomalous,Insert,{'indices': [8]}
7,12,Activity AN,,Carmella,anomalous,Insert,{'indices': [8]}
7,13,Activity AM,,Amanda,anomalous,Insert,{'indices': [8]}
7,14,Activity AP,,Emily,anomalous,Insert,{'indices': [8]}
7,15,Activity B,,Paul,anomalous,Insert,{'indices': [8]}
7,16,■,,■,anomalous,Insert,{'indices': [8]}
8,0,▶,,▶,anomalous,Attribute,"{'index': [0, 7], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Sherlene', 'Lucy']}"
8,1,Activity A,,Earl,anomalous,Attribute,"{'index': [0, 7], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Sherlene', 'Lucy']}"
8,2,Activity AQ,,Earl,anomalous,Attribute,"{'index': [0, 7], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Sherlene', 'Lucy']}"
8,3,Activity AR,,Hugo,anomalous,Attribute,"{'index': [0, 7], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Sherlene', 'Lucy']}"
8,4,Activity AB,,Keven,anomalous,Attribute,"{'index': [0, 7], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Sherlene', 'Lucy']}"
8,5,Activity AD,,Issac,anomalous,Attribute,"{'index': [0, 7], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Sherlene', 'Lucy']}"
8,6,Activity AC,,Jimmy,anomalous,Attribute,"{'index': [0, 7], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Sherlene', 'Lucy']}"
8,7,Activity AG,,Brian,anomalous,Attribute,"{'index': [0, 7], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Sherlene', 'Lucy']}"
8,8,Activity AJ,,Jimmy,anomalous,Attribute,"{'index': [0, 7], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Sherlene', 'Lucy']}"
8,9,Activity AH,,Doretta,anomalous,Attribute,"{'index': [0, 7], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Sherlene', 'Lucy']}"
8,10,Activity AL,,Amanda,anomalous,Attribute,"{'index': [0, 7], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Sherlene', 'Lucy']}"
8,11,Activity AN,,Deloras,anomalous,Attribute,"{'index': [0, 7], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Sherlene', 'Lucy']}"
8,12,Activity AM,,Lucy,anomalous,Attribute,"{'index': [0, 7], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Sherlene', 'Lucy']}"
8,13,Activity AP,,Velda,anomalous,Attribute,"{'index': [0, 7], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Sherlene', 'Lucy']}"
8,14,Activity B,,Paul,anomalous,Attribute,"{'index': [0, 7], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Sherlene', 'Lucy']}"
8,15,■,,■,anomalous,Attribute,"{'index': [0, 7], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Sherlene', 'Lucy']}"
9,0,▶,,▶,anomalous,Early,"{'shift_from': 11, 'shift_to': 8, 'size': 2}"
9,1,Activity A,,Sherlene,anomalous,Early,"{'shift_from': 11, 'shift_to': 8, 'size': 2}"
9,2,Activity AQ,,Doretta,anomalous,Early,"{'shift_from': 11, 'shift_to': 8, 'size': 2}"
9,3,Activity AR,,Deloras,anomalous,Early,"{'shift_from': 11, 'shift_to': 8, 'size': 2}"
9,4,Activity Q,,Sherlene,anomalous,Early,"{'shift_from': 11, 'shift_to': 8, 'size': 2}"
9,5,Activity R,,Jimmy,anomalous,Early,"{'shift_from': 11, 'shift_to': 8, 'size': 2}"
9,6,Activity S,,Hoyt,anomalous,Early,"{'shift_from': 11, 'shift_to': 8, 'size': 2}"
9,7,Activity T,,Alpha,anomalous,Early,"{'shift_from': 11, 'shift_to': 8, 'size': 2}"
9,8,Activity U,,Paul,anomalous,Early,"{'shift_from': 11, 'shift_to': 8, 'size': 2}"
9,9,Activity Z,,Hoyt,anomalous,Early,"{'shift_from': 11, 'shift_to': 8, 'size': 2}"
9,10,Activity W,,Elisha,anomalous,Early,"{'shift_from': 11, 'shift_to': 8, 'size': 2}"
9,11,Activity V,,Hoyt,anomalous,Early,"{'shift_from': 11, 'shift_to': 8, 'size': 2}"
9,12,Activity B,,Clayton,anomalous,Early,"{'shift_from': 11, 'shift_to': 8, 'size': 2}"
9,13,■,,■,anomalous,Early,"{'shift_from': 11, 'shift_to': 8, 'size': 2}"
10,0,▶,,▶,anomalous,Late,"{'shift_from': 0, 'shift_to': 2, 'size': 1}"
10,1,Activity AQ,,Doretta,anomalous,Late,"{'shift_from': 0, 'shift_to': 2, 'size': 1}"
10,2,Activity AR,,Rossie,anomalous,Late,"{'shift_from': 0, 'shift_to': 2, 'size': 1}"
10,3,Activity A,,Sherlene,anomalous,Late,"{'shift_from': 0, 'shift_to': 2, 'size': 1}"
10,4,Activity C,,Michaele,anomalous,Late,"{'shift_from': 0, 'shift_to': 2, 'size': 1}"
10,5,Activity D,,Hassie,anomalous,Late,"{'shift_from': 0, 'shift_to': 2, 'size': 1}"
10,6,Activity E,,Donald,anomalous,Late,"{'shift_from': 0, 'shift_to': 2, 'size': 1}"
10,7,Activity H,,Shandi,anomalous,Late,"{'shift_from': 0, 'shift_to': 2, 'size': 1}"
10,8,Activity F,,Elisha,anomalous,Late,"{'shift_from': 0, 'shift_to': 2, 'size': 1}"
10,9,Activity I,,Ling,anomalous,Late,"{'shift_from': 0, 'shift_to': 2, 'size': 1}"
10,10,Activity O,,Rossie,anomalous,Late,"{'shift_from': 0, 'shift_to': 2, 'size': 1}"
10,11,Activity P,,Marilyn,anomalous,Late,"{'shift_from': 0, 'shift_to': 2, 'size': 1}"
10,12,Activity J,,Junior,anomalous,Late,"{'shift_from': 0, 'shift_to': 2, 'size': 1}"
10,13,Activity B,,Carmella,anomalous,Late,"{'shift_from': 0, 'shift_to': 2, 'size': 1}"
10,14,■,,■,anomalous,Late,"{'shift_from': 0, 'shift_to': 2, 'size': 1}"
11,0,▶,,▶,anomalous,SkipSequence,"{'size': 1, 'start': 9, 'skipped': [{'name': 'Activity O', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Rossie'}}]}"
11,1,Activity A,,Sherlene,anomalous,SkipSequence,"{'size': 1, 'start': 9, 'skipped': [{'name': 'Activity O', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Rossie'}}]}"
11,2,Activity AQ,,Earl,anomalous,SkipSequence,"{'size': 1, 'start': 9, 'skipped': [{'name': 'Activity O', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Rossie'}}]}"
11,3,Activity AR,,Marilyn,anomalous,SkipSequence,"{'size': 1, 'start': 9, 'skipped': [{'name': 'Activity O', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Rossie'}}]}"
11,4,Activity C,,Alpha,anomalous,SkipSequence,"{'size': 1, 'start': 9, 'skipped': [{'name': 'Activity O', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Rossie'}}]}"
11,5,Activity D,,Hassie,anomalous,SkipSequence,"{'size': 1, 'start': 9, 'skipped': [{'name': 'Activity O', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Rossie'}}]}"
11,6,Activity E,,Roseanne,anomalous,SkipSequence,"{'size': 1, 'start': 9, 'skipped': [{'name': 'Activity O', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Rossie'}}]}"
11,7,Activity H,,Shandi,anomalous,SkipSequence,"{'size': 1, 'start': 9, 'skipped': [{'name': 'Activity O', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Rossie'}}]}"
11,8,Activity F,,Elisha,anomalous,SkipSequence,"{'size': 1, 'start': 9, 'skipped': [{'name': 'Activity O', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Rossie'}}]}"
11,9,Activity I,,Earl,anomalous,SkipSequence,"{'size': 1, 'start': 9, 'skipped': [{'name': 'Activity O', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Rossie'}}]}"
11,10,Activity P,,Jamika,anomalous,SkipSequence,"{'size': 1, 'start': 9, 'skipped': [{'name': 'Activity O', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Rossie'}}]}"
11,11,Activity J,,Carmella,anomalous,SkipSequence,"{'size': 1, 'start': 9, 'skipped': [{'name': 'Activity O', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Rossie'}}]}"
11,12,Activity B,,Sandra,anomalous,SkipSequence,"{'size': 1, 'start': 9, 'skipped': [{'name': 'Activity O', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Rossie'}}]}"
11,13,■,,■,anomalous,SkipSequence,"{'size': 1, 'start': 9, 'skipped': [{'name': 'Activity O', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Rossie'}}]}"
12,0,▶,,▶,anomalous,SkipSequence,"{'size': 2, 'start': 5, 'skipped': [{'name': 'Activity E', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherlene'}}, {'name': 'Activity H', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Shandi'}}]}"
12,1,Activity A,,Sherlene,anomalous,SkipSequence,"{'size': 2, 'start': 5, 'skipped': [{'name': 'Activity E', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherlene'}}, {'name': 'Activity H', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Shandi'}}]}"
12,2,Activity AQ,,Earl,anomalous,SkipSequence,"{'size': 2, 'start': 5, 'skipped': [{'name': 'Activity E', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherlene'}}, {'name': 'Activity H', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Shandi'}}]}"
12,3,Activity AR,,Rossie,anomalous,SkipSequence,"{'size': 2, 'start': 5, 'skipped': [{'name': 'Activity E', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherlene'}}, {'name': 'Activity H', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Shandi'}}]}"
12,4,Activity C,,Michaele,anomalous,SkipSequence,"{'size': 2, 'start': 5, 'skipped': [{'name': 'Activity E', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherlene'}}, {'name': 'Activity H', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Shandi'}}]}"
12,5,Activity D,,Carmella,anomalous,SkipSequence,"{'size': 2, 'start': 5, 'skipped': [{'name': 'Activity E', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherlene'}}, {'name': 'Activity H', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Shandi'}}]}"
12,6,Activity F,,Elisha,anomalous,SkipSequence,"{'size': 2, 'start': 5, 'skipped': [{'name': 'Activity E', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherlene'}}, {'name': 'Activity H', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Shandi'}}]}"
12,7,Activity I,,Ling,anomalous,SkipSequence,"{'size': 2, 'start': 5, 'skipped': [{'name': 'Activity E', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherlene'}}, {'name': 'Activity H', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Shandi'}}]}"
12,8,Activity O,,Rossie,anomalous,SkipSequence,"{'size': 2, 'start': 5, 'skipped': [{'name': 'Activity E', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherlene'}}, {'name': 'Activity H', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Shandi'}}]}"
12,9,Activity P,,Sherlene,anomalous,SkipSequence,"{'size': 2, 'start': 5, 'skipped': [{'name': 'Activity E', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherlene'}}, {'name': 'Activity H', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Shandi'}}]}"
12,10,Activity J,,Jamika,anomalous,SkipSequence,"{'size': 2, 'start': 5, 'skipped': [{'name': 'Activity E', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherlene'}}, {'name': 'Activity H', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Shandi'}}]}"
12,11,Activity B,,Donald,anomalous,SkipSequence,"{'size': 2, 'start': 5, 'skipped': [{'name': 'Activity E', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherlene'}}, {'name': 'Activity H', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Shandi'}}]}"
12,12,■,,■,anomalous,SkipSequence,"{'size': 2, 'start': 5, 'skipped': [{'name': 'Activity E', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherlene'}}, {'name': 'Activity H', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Shandi'}}]}"
13,0,▶,,▶,anomalous,Early,"{'shift_from': 9, 'shift_to': 3, 'size': 1}"
13,1,Activity A,,Sherlene,anomalous,Early,"{'shift_from': 9, 'shift_to': 3, 'size': 1}"
13,2,Activity AQ,,Doretta,anomalous,Early,"{'shift_from': 9, 'shift_to': 3, 'size': 1}"
